p_code,region_code,region,proposed_position,"name, surname, title",titles,number_titles,mgr,ing,phd,mba,full name,name,surname,sex,age,proposed party,affiliation,party code,elected,votes,votes_pct
601804,6,Ústecký,4,Přikryl Lukáš,nan,0,0,0,0,0,Přikryl Lukáš,Lukáš,Přikryl ,1,36,KSČM,KSČM,18,0,408,2.75
40502,4,Plzeňský,2,Chalupný Michal Bc.,Bc.,1,0,0,0,0,Chalupný Michal ,Michal ,Chalupný ,1,52,ČSSD,ČSSD,5,0,407,2.81
901202,9,Pardubický,2,Hanušová Simona,nan,0,0,0,0,0,Hanušová Simona,Simona,Hanušová ,0,50,PŘÍSAHA,PŘÍSAHA,12,0,407,2.99
1103017,11,Jihomoravský,17,Halík Libor Mgr. Ph.D.,Mgr. Ph.D.,2,1,0,1,0,Halík Libor ,Libor ,Halík ,1,54,Volný blok,Volný blok,3,0,407,4.4
10807,1,Hl. m. Praha,7,Vítek Jiří,nan,0,0,0,0,0,Vítek Jiří,Jiří,Vítek ,1,48,TSS,TSS,8,0,407,2.53
805018,8,Královéhradecký,18,Šidlovská Monika,nan,0,0,0,0,0,Šidlovská Monika,Monika,Šidlovská ,0,40,ČSSD,ČSSD,5,0,407,2.8
1020020,1,Hl. m. Praha,20,Růžička Zdeněk,nan,0,0,0,0,0,Růžička Zdeněk,Zdeněk,Růžička ,1,57,ANO,ANO,20,0,407,0.37
901805,9,Pardubický,5,Dymáková Kateřina,nan,0,0,0,0,0,Dymáková Kateřina,Kateřina,Dymáková ,0,33,KSČM,KSČM,18,0,406,3.88
1020012,1,Hl. m. Praha,12,Leisztner Helena Ing.,Ing.,1,0,1,0,0,Leisztner Helena ,Helena ,Leisztner ,1,65,ANO,ANO,20,0,406,0.37
1208012,12,Olomoucký,12,Pitner Jakub Ing.,Ing.,1,0,1,0,0,Pitner Jakub ,Jakub ,Pitner ,1,32,TSS,Svobodní,8,0,406,4.09
120505,12,Olomoucký,5,Zapletalová Šárka Mgr.,Mgr.,1,1,0,0,0,Zapletalová Šárka ,Šárka ,Zapletalová ,0,38,ČSSD,ČSSD,5,0,406,2.75
100406,10,Vysočina,6,Havlík Tomáš,nan,0,0,0,0,0,Havlík Tomáš,Tomáš,Havlík ,1,49,SPD,SPD,4,0,406,1.64
130303,13,Zlínský,3,"Nedbálek Karel doc. JUDr. Ing. Ph.D., MBA","doc. JUDr. Ing. Ph.D., MBA",4,0,1,1,1,Nedbálek Karel ,Karel ,Nedbálek ,1,64,Volný blok,BEZPP,3,0,406,7.47
704013,7,Liberecký,13,Donát Petr Ing.,Ing.,1,0,1,0,0,Donát Petr ,Petr ,Donát ,1,54,SPD,SPD,4,0,403,1.65
601202,6,Ústecký,2,Krojidlo Roman Mgr. Bc.,Mgr. Bc.,2,1,0,0,0,Krojidlo Roman ,Roman ,Krojidlo ,1,52,PŘÍSAHA,PŘÍSAHA,12,0,403,2.44
1404024,14,Moravskoslezský,24,Stwiertniová Naděžda Bc.,Bc.,1,0,0,0,0,Stwiertniová Naděžda ,Naděžda ,Stwiertniová ,0,63,SPD,SPD,4,0,401,0.54
8017012,8,Královéhradecký,12,Kořínek Dušan Ing. Ph.D.,Ing. Ph.D.,2,0,1,1,0,Kořínek Dušan ,Dušan ,Kořínek ,1,57,Piráti,Piráti,17,0,401,0.9
100803,10,Vysočina,3,Strachota Jiří Mgr. CSc.,Mgr. CSc.,2,1,0,0,0,Strachota Jiří ,Jiří ,Strachota ,1,74,TSS,Svobodní,8,0,400,5.44
110408,11,Jihomoravský,8,Cholek Karel,nan,0,0,0,0,0,Cholek Karel,Karel,Cholek ,1,61,SPD,SPD,4,0,399,0.68
30406,3,Jihočeský,6,Smolová Petra,nan,0,0,0,0,0,Smolová Petra,Petra,Smolová ,0,32,SPD,SPD,4,0,399,1.32
1308017,13,Zlínský,17,Náplava Mojmír Mgr.,Mgr.,1,1,0,0,0,Náplava Mojmír ,Mojmír ,Náplava ,1,46,TSS,Svobodní,8,0,398,3.83
105034,1,Hl. m. Praha,34,Outrata Filip Mgr. Ph.D.,Mgr. Ph.D.,2,1,0,1,0,Outrata Filip ,Filip ,Outrata ,1,46,ČSSD,ČSSD,5,0,398,1.58
405013,4,Plzeňský,13,Kaucká Hermannová Monika Ing. Mgr.,Ing. Mgr.,2,1,1,0,0,Kaucká Hermannová Monika ,Monika ,Kaucká Hermannová ,0,34,ČSSD,ČSSD,5,0,398,2.75
604015,6,Ústecký,15,Baudyš Ilja MUDr.,MUDr.,1,0,0,0,0,Baudyš Ilja ,Ilja ,Baudyš ,1,68,SPD,SPD,4,0,397,0.88
6018016,6,Ústecký,16,Homolka Václav PaedDr.,PaedDr.,1,0,0,0,0,Homolka Václav ,Václav ,Homolka ,1,66,KSČM,KSČM,18,0,397,2.68
504014,5,Karlovarský,14,Špírková Dana,nan,0,0,0,0,0,Špírková Dana,Dana,Špírková ,0,56,SPD,SPD,4,0,397,2.38
1004014,10,Vysočina,14,Krejčířová Romana DiS.,DiS.,1,0,0,0,0,Krejčířová Romana ,Romana ,Krejčířová ,0,43,SPD,SPD,4,0,396,1.6
1301204,13,Zlínský,4,Zourek Petr Bc.,Bc.,1,0,0,0,0,Zourek Petr ,Petr ,Zourek ,1,38,PŘÍSAHA,PŘÍSAHA,12,0,396,2.98
120507,12,Olomoucký,7,Kudláček Petr,nan,0,0,0,0,0,Kudláček Petr,Petr,Kudláček ,1,45,ČSSD,ČSSD,5,0,396,2.68
140507,14,Moravskoslezský,7,Moravec Libor,nan,0,0,0,0,0,Moravec Libor,Libor,Moravec ,1,54,ČSSD,ČSSD,5,0,396,1.26
304014,3,Jihočeský,14,Bohuslávek Petr,nan,0,0,0,0,0,Bohuslávek Petr,Petr,Bohuslávek ,1,54,SPD,SPD,4,0,396,1.31
301806,3,Jihočeský,6,Dvořák Luboš JUDr.,JUDr.,1,0,0,0,0,Dvořák Luboš ,Luboš ,Dvořák ,1,64,KSČM,KSČM,18,0,395,2.63
60304,6,Ústecký,4,Iránková Markéta Ing.,Ing.,1,0,1,0,0,Iránková Markéta ,Markéta ,Iránková ,0,44,Volný blok,Volný blok,3,0,395,8.48
501709,5,Karlovarský,9,Pavlovic Josef Bc.,Bc.,1,0,0,0,0,Pavlovic Josef ,Josef ,Pavlovic ,1,37,Piráti,Piráti,17,0,395,2.12
4017016,4,Plzeňský,16,Šrámková Jindřiška,nan,0,0,0,0,0,Šrámková Jindřiška,Jindřiška,Šrámková ,0,55,Piráti,Piráti,17,0,395,0.98
100404,10,Vysočina,4,Galbavý Michal Ing.,Ing.,1,0,1,0,0,Galbavý Michal ,Michal ,Galbavý ,1,39,SPD,SPD,4,0,394,1.59
40801,4,Plzeňský,1,Dočekal Jan,nan,0,0,0,0,0,Dočekal Jan,Jan,Dočekal ,1,57,TSS,Svobodní,8,0,394,5.43
201808,2,Středočeský,8,Pokorný Aleš JUDr. Ing.,JUDr. Ing.,2,0,1,0,0,Pokorný Aleš ,Aleš ,Pokorný ,1,40,KSČM,KSČM,18,0,394,1.6
604020,6,Ústecký,20,Zítek Václav,nan,0,0,0,0,0,Zítek Václav,Václav,Zítek ,1,51,SPD,SPD,4,0,394,0.87
204025,2,Středočeský,25,Junková Eva,nan,0,0,0,0,0,Junková Eva,Eva,Junková ,0,41,SPD,SPD,4,0,393,0.71
801807,8,Královéhradecký,7,Řezníčková Iva Mgr.,Mgr.,1,1,0,0,0,Řezníčková Iva ,Iva ,Řezníčková ,0,47,KSČM,BEZPP,18,0,392,3.86
801808,8,Královéhradecký,8,Ort Václav JUDr.,JUDr.,1,0,0,0,0,Ort Václav ,Václav ,Ort ,1,69,KSČM,KSČM,18,0,391,3.85
30802,3,Jihočeský,2,Tampír Štěpán Ing.,Ing.,1,0,1,0,0,Tampír Štěpán ,Štěpán ,Tampír ,1,44,TSS,TSS,8,0,391,3.41
1105014,11,Jihomoravský,14,Slámová Ladislava,nan,0,0,0,0,0,Slámová Ladislava,Ladislava,Slámová ,0,52,ČSSD,ČSSD,5,0,391,1.41
2020030,2,Středočeský,30,Doksanská Dana Ing.,Ing.,1,0,1,0,0,Doksanská Dana ,Dana ,Doksanská ,0,62,ANO,ANO,20,0,390,0.22
40408,4,Plzeňský,8,Hradilová Alena Ing.,Ing.,1,0,1,0,0,Hradilová Alena ,Alena ,Hradilová ,0,53,SPD,SPD,4,0,390,1.35
1405016,14,Moravskoslezský,16,Plucnar Marian Mgr.,Mgr.,1,1,0,0,0,Plucnar Marian ,Marian ,Plucnar ,1,50,ČSSD,ČSSD,5,0,390,1.24
10017015,10,Vysočina,15,Honzl Václav Ing. Mgr.,Ing. Mgr.,2,1,1,0,0,Honzl Václav ,Václav ,Honzl ,1,44,Piráti,Piráti,17,0,389,1.03
30301,3,Jihočeský,1,Hartlová Eliška Mgr.,Mgr.,1,1,0,0,0,Hartlová Eliška ,Eliška ,Hartlová ,0,69,Volný blok,Volný blok,3,0,388,10.36
804018,8,Královéhradecký,18,Schejbalová Martina,nan,0,0,0,0,0,Schejbalová Martina,Martina,Schejbalová ,0,32,SPD,BEZPP,4,0,388,1.45
11020024,11,Jihomoravský,24,Šeneklová Zdeňka,nan,0,0,0,0,0,Šeneklová Zdeňka,Zdeňka,Šeneklová ,0,61,ANO,ANO,20,0,388,0.24
1408017,14,Moravskoslezský,17,Kohut David,nan,0,0,0,0,0,Kohut David,David,Kohut ,1,41,TSS,Svobodní,8,0,388,2.72
1020026,1,Hl. m. Praha,26,Prokeš Pavel Ing.,Ing.,1,0,1,0,0,Prokeš Pavel ,Pavel ,Prokeš ,1,48,ANO,ANO,20,0,387,0.35
130406,13,Zlínský,6,Janůjová Jindřiška,nan,0,0,0,0,0,Janůjová Jindřiška,Jindřiška,Janůjová ,0,42,SPD,SPD,4,0,387,1.08
1204023,12,Olomoucký,23,Tesař Michael Mgr.,Mgr.,1,1,0,0,0,Tesař Michael ,Michael ,Tesař ,1,46,SPD,SPD,4,0,387,0.97
10107,1,Hl. m. Praha,7,Chválová Anna Mgr.,Mgr.,1,1,0,0,0,Chválová Anna ,Anna ,Chválová ,0,44,Zelení,Zelení,1,0,386,6.37
120506,12,Olomoucký,6,Fritscher Adam Mgr.,Mgr.,1,1,0,0,0,Fritscher Adam ,Adam ,Fritscher ,1,45,ČSSD,POK,5,0,386,2.61
308021,3,Jihočeský,21,Procházka Aleš Mgr.,Mgr.,1,1,0,0,0,Procházka Aleš ,Aleš ,Procházka ,1,31,TSS,Svobodní,8,0,386,3.37
1401208,14,Moravskoslezský,8,Závodník Lukáš Mgr.,Mgr.,1,1,0,0,0,Závodník Lukáš ,Lukáš ,Závodník ,1,29,PŘÍSAHA,PŘÍSAHA,12,0,386,1.37
904014,9,Pardubický,14,Borovská Blanka Mgr. Bc.,Mgr. Bc.,2,1,0,0,0,Borovská Blanka ,Blanka ,Borovská ,0,56,SPD,SPD,4,0,386,1.5
70409,7,Liberecký,9,Stejskal Alexandr,nan,0,0,0,0,0,Stejskal Alexandr,Alexandr,Stejskal ,1,45,SPD,SPD,4,0,386,1.58
808012,8,Královéhradecký,12,Petr Lukáš RNDr. Mgr. Ing.,RNDr. Mgr. Ing.,2,1,1,0,0,Petr Lukáš ,Lukáš ,Petr ,1,30,TSS,Svobodní,8,0,386,4.45
1204013,12,Olomoucký,13,Alt David Ing.,Ing.,1,0,1,0,0,Alt David ,David ,Alt ,1,39,SPD,SPD,4,0,384,0.96
604018,6,Ústecký,18,Podroužek František Mgr.,Mgr.,1,1,0,0,0,Podroužek František ,František ,Podroužek ,1,39,SPD,SPD,4,0,384,0.85
90802,9,Pardubický,2,Štěpánek Petr Mgr.,Mgr.,1,1,0,0,0,Štěpánek Petr ,Petr ,Štěpánek ,1,63,TSS,TSS,8,0,384,4.88
140408,14,Moravskoslezský,8,Bodzsar Radomil,nan,0,0,0,0,0,Bodzsar Radomil,Radomil,Bodzsar ,1,65,SPD,SPD,4,0,384,0.51
1403017,14,Moravskoslezský,17,Onderková Gabriela Mgr.,Mgr.,1,1,0,0,0,Onderková Gabriela ,Gabriela ,Onderková ,0,50,Volný blok,Volný blok,3,0,383,3.26
1001202,10,Vysočina,2,Hedbávná Blanka Mgr.,Mgr.,1,1,0,0,0,Hedbávná Blanka ,Blanka ,Hedbávná ,0,52,PŘÍSAHA,PŘÍSAHA,12,0,382,2.63
60408,6,Ústecký,8,Fábryová Dana,nan,0,0,0,0,0,Fábryová Dana,Dana,Fábryová ,0,61,SPD,SPD,4,0,382,0.85
201204,2,Středočeský,4,Vojíř Michal Mgr.,Mgr.,1,1,0,0,0,Vojíř Michal ,Michal ,Vojíř ,1,45,PŘÍSAHA,PŘÍSAHA,12,0,382,1.17
1201803,12,Olomoucký,3,Vaňková Blanka Mgr.,Mgr.,1,1,0,0,0,Vaňková Blanka ,Blanka ,Vaňková ,0,40,KSČM,KSČM,18,0,381,2.95
8012012,8,Královéhradecký,12,Tomková Kateřina,nan,0,0,0,0,0,Tomková Kateřina,Kateřina,Tomková ,0,45,PŘÍSAHA,PŘÍSAHA,12,0,381,2.73
120805,12,Olomoucký,5,Macfelda Michal Ing.,Ing.,1,0,1,0,0,Macfelda Michal ,Michal ,Macfelda ,1,49,TSS,Svobodní,8,0,380,3.83
80405,8,Královéhradecký,5,Grygarová Lenka,nan,0,0,0,0,0,Grygarová Lenka,Lenka,Grygarová ,0,65,SPD,SPD,4,0,380,1.42
70804,7,Liberecký,4,Forbelský David,nan,0,0,0,0,0,Forbelský David,David,Forbelský ,1,49,TSS,Svobodní,8,0,379,6.15
801203,8,Královéhradecký,3,Holý Rostislav,nan,0,0,0,0,0,Holý Rostislav,Rostislav,Holý ,1,49,PŘÍSAHA,PŘÍSAHA,12,0,379,2.72
401803,4,Plzeňský,3,Rehák Jaroslav,nan,0,0,0,0,0,Rehák Jaroslav,Jaroslav,Rehák ,1,47,KSČM,KSČM,18,0,378,3.15
14017034,14,Moravskoslezský,34,Sedlák Martin Ing.,Ing.,1,0,1,0,0,Sedlák Martin ,Martin ,Sedlák ,1,54,STAN,STAN,17,0,377,0.58
20804,2,Středočeský,4,Švajner Ivo Mgr.,Mgr.,1,1,0,0,0,Švajner Ivo ,Ivo ,Švajner ,1,57,TSS,TSS,8,0,377,2.08
1201204,12,Olomoucký,4,Unzeitig Pavel Bc.,Bc.,1,0,0,0,0,Unzeitig Pavel ,Pavel ,Unzeitig ,1,41,PŘÍSAHA,PŘÍSAHA,12,0,376,2.46
1004011,10,Vysočina,11,Barimová Dagmar,nan,0,0,0,0,0,Barimová Dagmar,Dagmar,Barimová ,0,46,SPD,SPD,4,0,375,1.51
608010,6,Ústecký,10,Gregor Vladimír Ing.,Ing.,1,0,1,0,0,Gregor Vladimír ,Vladimír ,Gregor ,1,63,TSS,Svobodní,8,0,375,3.25
20408,2,Středočeský,8,Štefcová Vladimíra,nan,0,0,0,0,0,Štefcová Vladimíra,Vladimíra,Štefcová ,0,58,SPD,SPD,4,0,375,0.68
1404027,14,Moravskoslezský,27,Kysilková Ivana Mgr.,Mgr.,1,1,0,0,0,Kysilková Ivana ,Ivana ,Kysilková ,0,54,SPD,BEZPP,4,0,374,0.5
20805,2,Středočeský,5,Vacková Jana Mgr.,Mgr.,1,1,0,0,0,Vacková Jana ,Jana ,Vacková ,0,34,TSS,TSS,8,0,374,2.07
1404026,14,Moravskoslezský,26,Kawecki Ondřej,nan,0,0,0,0,0,Kawecki Ondřej,Ondřej,Kawecki ,1,26,SPD,SPD,4,0,374,0.5
13017015,13,Zlínský,15,Čabla Tomáš,nan,0,0,0,0,0,Čabla Tomáš,Tomáš,Čabla ,1,42,Piráti,Piráti,17,0,374,0.88
204034,2,Středočeský,34,Chalupová Hana,nan,0,0,0,0,0,Chalupová Hana,Hana,Chalupová ,0,45,SPD,SPD,4,0,373,0.67
110507,11,Jihomoravský,7,Hájek Petr RNDr.,RNDr.,1,0,0,0,0,Hájek Petr ,Petr ,Hájek ,1,64,ČSSD,ČSSD,5,0,373,1.35
301202,3,Jihočeský,2,Nakládal Vladimír Ing.,Ing.,1,0,1,0,0,Nakládal Vladimír ,Vladimír ,Nakládal ,1,56,PŘÍSAHA,PŘÍSAHA,12,0,373,2.45
1005011,10,Vysočina,11,Tomšíková Silvie Mgr. MBA,Mgr. MBA,2,1,0,0,1,Tomšíková Silvie ,Silvie ,Tomšíková ,0,47,ČSSD,ČSSD,5,0,373,2.05
1404029,14,Moravskoslezský,29,Žyla Roman,nan,0,0,0,0,0,Žyla Roman,Roman,Žyla ,1,50,SPD,SPD,4,0,373,0.5
90506,9,Pardubický,6,Pelíšková Monika Mgr.,Mgr.,1,1,0,0,0,Pelíšková Monika ,Monika ,Pelíšková ,0,48,ČSSD,ČSSD,5,0,372,2.68
9020010,9,Pardubický,10,Valouch Martin,nan,0,0,0,0,0,Valouch Martin,Martin,Valouch ,1,32,ANO,ANO,20,0,372,0.5
50402,5,Karlovarský,2,Stráník Štěpán Dipl.um.,Dipl.um.,1,0,0,0,0,Stráník Štěpán ,Štěpán ,Stráník ,1,45,SPD,SPD,4,0,371,2.23
50408,5,Karlovarský,8,Maříková Věra,nan,0,0,0,0,0,Maříková Věra,Věra,Maříková ,0,58,SPD,SPD,4,0,371,2.23
14018010,14,Moravskoslezský,10,Paláček Petr Ing.,Ing.,1,0,1,0,0,Paláček Petr ,Petr ,Paláček ,1,42,KSČM,KSČM,18,0,370,1.6
20409,2,Středočeský,9,Křeček Miroslav,nan,0,0,0,0,0,Křeček Miroslav,Miroslav,Křeček ,1,63,SPD,SPD,4,0,370,0.67
120303,12,Olomoucký,3,Světnička Karel Mgr. Bc.,Mgr. Bc.,2,1,0,0,0,Světnička Karel ,Karel ,Světnička ,1,61,Volný blok,BEZPP,3,0,370,7.07
108011,1,Hl. m. Praha,11,Neterda Lukáš Bc.,Bc.,1,0,0,0,0,Neterda Lukáš ,Lukáš ,Neterda ,1,43,TSS,Manifest.cz,8,0,369,2.29
100409,10,Vysočina,9,Krátká Ludmila Bc.,Bc.,1,0,0,0,0,Krátká Ludmila ,Ludmila ,Krátká ,0,35,SPD,SPD,4,0,368,1.48
110104,11,Jihomoravský,4,Vlašín Mojmír RNDr.,RNDr.,1,0,0,0,0,Vlašín Mojmír ,Mojmír ,Vlašín ,1,66,Zelení,Zelení,1,0,367,6.56
80806,8,Královéhradecký,6,Pátek Roman Ing.,Ing.,1,0,1,0,0,Pátek Roman ,Roman ,Pátek ,1,56,TSS,Svobodní,8,0,366,4.22
704014,7,Liberecký,14,Mrklas Pavel,nan,0,0,0,0,0,Mrklas Pavel,Pavel,Mrklas ,1,43,SPD,SPD,4,0,366,1.5
1401206,14,Moravskoslezský,6,Macháč Radek,nan,0,0,0,0,0,Macháč Radek,Radek,Macháč ,1,50,PŘÍSAHA,PŘÍSAHA,12,0,366,1.29
11020021,11,Jihomoravský,21,Šarman Jiří,nan,0,0,0,0,0,Šarman Jiří,Jiří,Šarman ,1,54,ANO,ANO,20,0,366,0.23
10012011,10,Vysočina,11,Fejtová Petra MUDr. Ing.,MUDr. Ing.,2,0,1,0,0,Fejtová Petra ,Petra ,Fejtová ,0,33,PŘÍSAHA,BEZPP,12,0,365,2.51
10403,1,Hl. m. Praha,3,Novák Vítězslav,nan,0,0,0,0,0,Novák Vítězslav,Vítězslav,Novák ,1,48,SPD,SPD,4,0,365,1.26
904010,9,Pardubický,10,Dostál Petr Bc.,Bc.,1,0,0,0,0,Dostál Petr ,Petr ,Dostál ,1,29,SPD,BEZPP,4,0,364,1.41
901203,9,Pardubický,3,Pittner Petr,nan,0,0,0,0,0,Pittner Petr,Petr,Pittner ,1,51,PŘÍSAHA,PŘÍSAHA,12,0,364,2.68
1408011,14,Moravskoslezský,11,Kolenovský Martin,nan,0,0,0,0,0,Kolenovský Martin,Martin,Kolenovský ,1,41,TSS,Manifest.cz,8,0,364,2.55
205014,2,Středočeský,14,Nedvěd Jiří Mgr.,Mgr.,1,1,0,0,0,Nedvěd Jiří ,Jiří ,Nedvěd ,1,40,ČSSD,ČSSD,5,0,363,1.12
1104027,11,Jihomoravský,27,Přikrylová Jana JUDr.,JUDr.,1,0,0,0,0,Přikrylová Jana ,Jana ,Přikrylová ,0,56,SPD,SPD,4,0,363,0.62
1101806,11,Jihomoravský,6,Koudelka Zdeněk Ing. arch.,Ing. arch.,2,0,1,0,0,Koudelka Zdeněk ,Zdeněk ,Koudelka ,1,65,KSČM,KSČM,18,0,363,1.59
304011,3,Jihočeský,11,Boček Pavel,nan,0,0,0,0,0,Boček Pavel,Pavel,Boček ,1,57,SPD,SPD,4,0,362,1.19
301803,3,Jihočeský,3,Klapsia Vilém,nan,0,0,0,0,0,Klapsia Vilém,Vilém,Klapsia ,1,44,KSČM,KSČM,18,0,362,2.41
604022,6,Ústecký,22,Tancoš Ondřej Mgr.,Mgr.,1,1,0,0,0,Tancoš Ondřej ,Ondřej ,Tancoš ,1,31,SPD,SPD,4,0,361,0.8
6018021,6,Ústecký,21,Černý Radek,nan,0,0,0,0,0,Černý Radek,Radek,Černý ,1,49,KSČM,KSČM,18,0,361,2.43
101807,1,Hl. m. Praha,7,Blaško Roman,nan,0,0,0,0,0,Blaško Roman,Roman,Blaško ,1,52,KSČM,KSČ,18,0,360,2.67
1301202,13,Zlínský,2,Ruman David,nan,0,0,0,0,0,Ruman David,David,Ruman ,1,45,PŘÍSAHA,PŘÍSAHA,12,0,360,2.71
801802,8,Královéhradecký,2,Dědková Kateřina,nan,0,0,0,0,0,Dědková Kateřina,Kateřina,Dědková ,0,30,KSČM,BEZPP,18,0,359,3.53
404020,4,Plzeňský,20,Lukašáková Iva,nan,0,0,0,0,0,Lukašáková Iva,Iva,Lukašáková ,0,50,SPD,SPD,4,0,359,1.24
405018,4,Plzeňský,18,Liška Jiří MUDr. CSc.,MUDr. CSc.,2,0,0,0,0,Liška Jiří ,Jiří ,Liška ,1,77,ČSSD,ČSSD,5,0,358,2.47
100403,10,Vysočina,3,Mészáros David Ing.,Ing.,1,0,1,0,0,Mészáros David ,David ,Mészáros ,1,42,SPD,SPD,4,0,357,1.44
2012012,2,Středočeský,12,Pšeničková Nikola Ing.,Ing.,1,0,1,0,0,Pšeničková Nikola ,Nikola ,Pšeničková ,0,28,PŘÍSAHA,PŘÍSAHA,12,0,357,1.1
1208021,12,Olomoucký,21,Spilka Miroslav,nan,0,0,0,0,0,Spilka Miroslav,Miroslav,Spilka ,1,60,TSS,TSS,8,0,356,3.59
1304013,13,Zlínský,13,Urbanová Lenka Mgr.,Mgr.,1,1,0,0,0,Urbanová Lenka ,Lenka ,Urbanová ,0,67,SPD,SPD,4,0,355,0.99
208012,2,Středočeský,12,Zavadil Petr,nan,0,0,0,0,0,Zavadil Petr,Petr,Zavadil ,1,61,TSS,Svobodní,8,0,355,1.96
50404,5,Karlovarský,4,Radakovič Jiří,nan,0,0,0,0,0,Radakovič Jiří,Jiří,Radakovič ,1,55,SPD,SPD,4,0,354,2.12
60804,6,Ústecký,4,Klíma Libor,nan,0,0,0,0,0,Klíma Libor,Libor,Klíma ,1,50,TSS,Svobodní,8,0,354,3.06
1208015,12,Olomoucký,15,Jelínek Jiří,nan,0,0,0,0,0,Jelínek Jiří,Jiří,Jelínek ,1,49,TSS,TSS,8,0,354,3.57
80406,8,Královéhradecký,6,Černý Michal,nan,0,0,0,0,0,Černý Michal,Michal,Černý ,1,29,SPD,BEZPP,4,0,353,1.32
80301,8,Královéhradecký,1,Tomešová Luďka,nan,0,0,0,0,0,Tomešová Luďka,Luďka,Tomešová ,0,52,Volný blok,Volný blok,3,0,353,8.95
1201202,12,Olomoucký,2,Dvořák Václav RNDr.,RNDr.,1,0,0,0,0,Dvořák Václav ,Václav ,Dvořák ,1,70,PŘÍSAHA,PŘÍSAHA,12,0,352,2.3
204016,2,Středočeský,16,Kohnová Hana Bc.,Bc.,1,0,0,0,0,Kohnová Hana ,Hana ,Kohnová ,0,50,SPD,SPD,4,0,351,0.63
100301,10,Vysočina,1,Růžička Luděk Mgr.,Mgr.,1,1,0,0,0,Růžička Luděk ,Luděk ,Růžička ,1,49,Volný blok,Volný blok,3,0,350,10.99
11020025,11,Jihomoravský,25,Šulc Zdeněk Ing.,Ing.,1,0,1,0,0,Šulc Zdeněk ,Zdeněk ,Šulc ,1,55,ANO,ANO,20,0,350,0.22
301203,3,Jihočeský,3,Malec Ladislav,nan,0,0,0,0,0,Malec Ladislav,Ladislav,Malec ,1,42,PŘÍSAHA,PŘÍSAHA,12,0,350,2.3
20105,2,Středočeský,5,Krumpholcová Jana Ing. MSc.,Ing. MSc.,2,0,1,0,0,Krumpholcová Jana ,Jana ,Krumpholcová ,0,41,Zelení,Zelení,1,0,350,5.11
601806,6,Ústecký,6,Beneš Václav,nan,0,0,0,0,0,Beneš Václav,Václav,Beneš ,1,68,KSČM,KSČM,18,0,350,2.36
1305010,13,Zlínský,10,Ott Jiří,nan,0,0,0,0,0,Ott Jiří,Jiří,Ott ,1,49,ČSSD,ČSSD,5,0,350,2.28
10102,1,Hl. m. Praha,2,Masare Vít Mgr.,Mgr.,1,1,0,0,0,Masare Vít ,Vít ,Masare ,1,34,Zelení,Zelení,1,0,349,5.76
120504,12,Olomoucký,4,Cinegrová Lada Bc.,Bc.,1,0,0,0,0,Cinegrová Lada ,Lada ,Cinegrová ,0,47,ČSSD,BEZPP,5,0,348,2.36
604021,6,Ústecký,21,Winkelhöfer Tomáš Mgr.,Mgr.,1,1,0,0,0,Winkelhöfer Tomáš ,Tomáš ,Winkelhöfer ,1,51,SPD,SPD,4,0,347,0.77
404011,4,Plzeňský,11,Janda Josef,nan,0,0,0,0,0,Janda Josef,Josef,Janda ,1,54,SPD,SPD,4,0,347,1.2
1104018,11,Jihomoravský,18,Zbořil Zdeněk,nan,0,0,0,0,0,Zbořil Zdeněk,Zdeněk,Zbořil ,1,41,SPD,SPD,4,0,347,0.59
405011,4,Plzeňský,11,Horník Jiří Mgr.,Mgr.,1,1,0,0,0,Horník Jiří ,Jiří ,Horník ,1,43,ČSSD,ČSSD,5,0,346,2.39
10407,1,Hl. m. Praha,7,Urban Milan Dr.-Ing.,Dr.-Ing.,1,0,1,0,0,Urban Milan ,Milan ,Urban ,1,61,SPD,SPD,4,0,346,1.19
104016,1,Hl. m. Praha,16,Žižka Jan,nan,0,0,0,0,0,Žižka Jan,Jan,Žižka ,1,67,SPD,SPD,4,0,346,1.19
1301807,13,Zlínský,7,Kostka Michal Ing.,Ing.,1,0,1,0,0,Kostka Michal ,Michal ,Kostka ,1,32,KSČM,KSČM,18,0,344,3.29
1204020,12,Olomoucký,20,Král Petr DiS.,DiS.,1,0,0,0,0,Král Petr ,Petr ,Král ,1,39,SPD,SPD,4,0,344,0.86
100407,10,Vysočina,7,Prchal Tomáš,nan,0,0,0,0,0,Prchal Tomáš,Tomáš,Prchal ,1,31,SPD,SPD,4,0,344,1.39
1308013,13,Zlínský,13,Jelínek Jiří,nan,0,0,0,0,0,Jelínek Jiří,Jiří,Jelínek ,1,53,TSS,Svobodní,8,0,344,3.31
1005019,10,Vysočina,19,Pajerová Dana Ing. Bc. DiS.,Ing. Bc. DiS.,2,0,1,0,0,Pajerová Dana ,Dana ,Pajerová ,0,47,ČSSD,ČSSD,5,0,344,1.89
1201805,12,Olomoucký,5,Rulíšek Vladislav Ing.,Ing.,1,0,1,0,0,Rulíšek Vladislav ,Vladislav ,Rulíšek ,1,64,KSČM,KSČM,18,0,343,2.65
60505,6,Ústecký,5,Valábeková Nikola,nan,0,0,0,0,0,Valábeková Nikola,Nikola,Valábeková ,0,37,ČSSD,ČSSD,5,0,343,2.84
